method,camera_frame,split,class_name,track_id,matched,iou,score,source_mode,detail_available
radar_bounded_crops,327,train,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,327,train,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,327,train,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,327,train,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,327,train,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,boat,boat,True,0.7725940387719981,0.584623396396637,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b1,True,0.8533762599687879,0.32504335045814514,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,328,train,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,boat,boat,True,0.7927343923596244,0.7368794083595276,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b1,True,0.8159385917666052,0.2867097854614258,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,329,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,boat,boat,True,0.7642077229641138,0.726219654083252,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b1,True,0.8258222164036241,0.29422134160995483,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,330,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,boat,boat,True,0.6824176452632905,0.45168688893318176,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b1,True,0.8545062554579544,0.28522464632987976,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,331,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,boat,boat,True,0.797622022052719,0.6354435086250305,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b1,True,0.8725590335214098,0.26563599705696106,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,332,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,boat,boat,True,0.7935813793324688,0.701492428779602,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b1,True,0.8025579949959306,0.31849852204322815,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,333,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,boat,boat,True,0.7507954819887338,0.7280545234680176,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b1,True,0.8080605417652151,0.31941279768943787,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,334,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,boat,boat,True,0.7351881727196243,0.6996689438819885,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b1,True,0.7830095317872969,0.31103336811065674,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,335,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,boat,boat,True,0.8251811319036623,0.6357377767562866,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b1,True,0.8110571060291761,0.30567851662635803,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,336,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,boat,boat,True,0.8107045761743923,0.732082188129425,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b1,True,0.8194605844536265,0.31553536653518677,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,337,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,boat,boat,True,0.6484909641822336,0.4602753221988678,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b1,True,0.8191959994425548,0.3019716143608093,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,338,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,boat,boat,True,0.7317276723207028,0.713650643825531,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b1,True,0.83461552197206,0.3160492777824402,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,339,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,boat,boat,True,0.7936930001722472,0.675652801990509,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b1,True,0.8127117087896881,0.31436726450920105,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,340,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,boat,boat,True,0.7111455273502477,0.6801155209541321,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b1,True,0.8178459345395718,0.31764113903045654,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,341,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,boat,boat,True,0.8277844931885563,0.7022047638893127,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b1,True,0.8400499644515258,0.3212622106075287,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,342,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,boat,boat,True,0.8007050968201153,0.6745676398277283,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b1,True,0.8694034887881744,0.32148298621177673,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,343,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,boat,boat,True,0.7420551012402906,0.6071333289146423,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b1,True,0.8584991870820202,0.33126336336135864,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,344,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,boat,boat,True,0.8340821673526184,0.6990007162094116,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b1,True,0.8593019774544131,0.32824084162712097,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,345,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,boat,boat,True,0.788248073341229,0.6954145431518555,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b1,True,0.8794113299651137,0.33636850118637085,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,346,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,boat,boat,True,0.7431470353692622,0.7383514046669006,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b1,True,0.833392487869749,0.29226791858673096,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,347,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,boat,boat,True,0.7359642308874303,0.7202394604682922,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b1,True,0.8311779502814356,0.32584279775619507,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,348,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,boat,boat,True,0.7021347855337242,0.6983734369277954,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b1,True,0.8993777451089888,0.32564327120780945,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,349,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,boat,boat,True,0.7372582526566135,0.6422414183616638,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b1,True,0.9079490566818419,0.31895118951797485,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,350,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,boat,boat,True,0.6407787391783382,0.4785890281200409,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b1,True,0.9357407078021892,0.3135805130004883,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,351,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,boat,boat,True,0.6400844998167191,0.4923705756664276,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b1,True,0.9110606985127373,0.31906867027282715,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,352,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,boat,boat,True,0.819474032825452,0.4314820468425751,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b1,True,0.912195170282544,0.3210880756378174,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,353,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,boat,boat,True,0.8317645873824309,0.435635507106781,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b1,True,0.9303186626638391,0.30846983194351196,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,354,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,boat,boat,True,0.6145310190926341,0.4308271110057831,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b1,True,0.9093288331091016,0.3142563998699188,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,355,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,boat,boat,True,0.6396441339175731,0.42921674251556396,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b1,True,0.8831499741878679,0.3063455820083618,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,356,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,boat,boat,True,0.6452578666648541,0.6567530632019043,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b1,True,0.8927552061585883,0.3176238536834717,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,357,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,boat,boat,True,0.5779758365845266,0.4658413231372833,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b1,True,0.9053075652320068,0.300791472196579,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,358,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,boat,boat,True,0.6535322177663845,0.5754364132881165,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b1,True,0.8526817277450741,0.30032268166542053,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,359,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,boat,boat,True,0.7225993063673215,0.6782686114311218,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b1,True,0.8960768669763751,0.2855915427207947,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,360,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,boat,boat,True,0.6504960960972312,0.6075006127357483,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b1,True,0.8705241950658299,0.311176061630249,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,361,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,boat,boat,True,0.6669543910370223,0.625359058380127,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b1,True,0.8792977458170772,0.3075490891933441,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,362,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,boat,boat,True,0.6695697913583544,0.6195679306983948,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b1,True,0.8558258862014346,0.3140525817871094,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,363,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,boat,boat,True,0.6486497798605774,0.56341552734375,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b1,True,0.8534082675289796,0.33063316345214844,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,364,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,boat,boat,True,0.6602335154549988,0.5479505658149719,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b1,True,0.8576588396188726,0.29953649640083313,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,365,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,boat,boat,True,0.6558533651591527,0.6311977505683899,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b1,True,0.8519172611530419,0.312608927488327,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,366,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,boat,boat,True,0.6722879337143998,0.48832982778549194,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b1,True,0.8473591947619529,0.30418500304222107,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,367,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,boat,boat,True,0.6469233864040207,0.5566299557685852,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b1,True,0.8403882401921535,0.3091598451137543,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,368,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,boat,boat,True,0.6711079291522953,0.6397622227668762,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b1,True,0.8566249665926677,0.3140142560005188,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,369,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,boat,boat,True,0.696803381242854,0.7202738523483276,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b1,True,0.8401216084269902,0.317518025636673,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b3,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b4,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b5,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b6,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b7,False,,,prediction_jsonl,True
radar_bounded_crops,370,val,buoy,b8,False,,,prediction_jsonl,True
radar_bounded_crops,371,val,boat,boat,True,0.8371083502509216,0.775577962398529,prediction_jsonl,True
